"Data file recorded 2020/12/4  9:54:43"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
508.000, 51.280,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 10.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.230, 62.000,  1.000,  8.000,-1006.000
509.000, 51.381,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  1.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.260, 62.000,-13.000,  0.000,-1010.000
510.000, 51.494,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -6.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.270, 62.000, 17.000, -4.000,-1017.000
511.000, 51.593,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-15.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.230, 62.000,  4.000,  4.000,-1002.000
512.000, 51.692,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-24.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.260, 62.000,-16.000, 12.000,-988.000
513.000, 51.795,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-33.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.300, 62.000, -9.000,  1.000,-1007.000
514.000, 51.897,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-42.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.240, 63.000,  3.000, -1.000,-979.000
515.000, 51.998,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-51.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.240, 63.000,  6.000, 19.000,-1003.000
516.000, 52.100,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-60.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.260, 63.000, -5.000,  2.000,-998.000
517.000, 52.202,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-69.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.270, 63.000,-13.000,  9.000,-1008.000
518.000, 52.304,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-79.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.340, 63.000, -3.000,  5.000,-1001.000
519.000, 52.406,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-88.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.310, 63.000, -2.000, 10.000,-1008.000
520.000, 52.508,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-97.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.280, 63.000,-11.000, 12.000,-1020.000
521.000, 52.610,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-106.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.240, 63.000, -9.000,  0.000,-993.000
522.000, 52.661,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-115.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.240, 63.000,-12.000, -5.000,-984.000
523.000, 52.763,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-124.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.250, 63.000,-11.000,  9.000,-994.000
524.000, 52.866,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-133.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.210, 64.000, -3.000,-11.000,-982.000
525.000, 52.967,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-142.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.220, 64.000,-18.000,  4.000,-1008.000
526.000, 53.069,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-151.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.280, 64.000,-15.000, 15.000,-991.000
527.000, 53.171,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-160.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.200, 64.000,-15.000, -1.000,-995.000
528.000, 53.272,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-168.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.190, 64.000,-26.000, 17.000,-1012.000
529.000, 53.375,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-177.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.170, 64.000, -6.000,  6.000,-1010.000
530.000, 53.476,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.270, 64.000,-19.000,  2.000,-1010.000
531.000, 53.579,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,164.000,  0.000,  0.000,  0.000, 73.000, 76.000, 73.000, 20.000,100.000,-18.290, 64.000,-12.000, 14.000,-1006.000
532.000, 53.681,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,155.000,  0.000,  0.000,  0.000, 73.000, 76.000, 73.000, 20.000,100.000,-18.390, 64.000, -2.000, -9.000,-1003.000
533.000, 53.784,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,146.000,  0.000,  0.000,  0.000, 73.000, 76.000, 73.000, 20.000,100.000,-18.350, 64.000,-12.000, -8.000,-1007.000
534.000, 53.885,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,137.000,  0.000,  0.000,  0.000, 73.000, 76.000, 73.000, 20.000,100.000,-18.260, 65.000, -8.000,-21.000,-993.000
535.000, 53.986,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,128.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.150, 65.000,-17.000,-17.000,-983.000
536.000, 54.096,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,119.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.240, 65.000, 13.000, -5.000,-1001.000
537.000, 54.191,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,111.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.160, 65.000,  1.000,-14.000,-995.000
538.000, 54.297,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,102.000,  0.000,  0.000,  0.000, 73.000, 76.000, 74.000, 20.000,100.000,-18.230, 65.000, -7.000,  5.000,-1011.000
539.000, 54.396,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 93.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.240, 65.000,-10.000,  3.000,-1002.000
540.000, 54.498,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 84.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.240, 65.000, 11.000, -5.000,-1005.000
541.000, 54.600,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 76.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.240, 65.000, -9.000,  0.000,-1005.000
542.000, 54.702,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 67.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.270, 65.000, 13.000,  5.000,-1008.000
543.000, 54.804,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 58.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.240, 65.000,  4.000,-13.000,-1002.000
544.000, 54.906,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 49.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.190, 66.000, -1.000,-11.000,-996.000
545.000, 55.008,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 40.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.280, 66.000,-12.000,  2.000,-1006.000
546.000, 55.109,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 31.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.260, 66.000, -5.000, -3.000,-991.000
547.000, 55.211,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 22.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.250, 66.000, -6.000, -3.000,-1004.000
548.000, 55.315,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 13.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.330, 66.000, -4.000,-13.000,-981.000
549.000, 55.425,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  4.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.360, 66.000,-13.000, -6.000,-995.000
550.000, 55.524,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -4.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.270, 66.000, -1.000,  7.000,-1000.000
551.000, 55.625,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-13.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.270, 66.000, -4.000, -3.000,-994.000
552.000, 55.723,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-22.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.220, 66.000,-18.000,  5.000,-1003.000
553.000, 55.825,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-31.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.170, 66.000,-10.000,-13.000,-1000.000
554.000, 55.927,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-40.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.250, 67.000, -6.000,-19.000,-993.000
555.000, 56.029,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-49.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.280, 67.000,-15.000,-16.000,-1002.000
556.000, 56.084,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-58.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.200, 67.000,-28.000,  0.000,-1011.000
557.000, 56.184,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-67.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.200, 67.000,-27.000,  5.000,-991.000
558.000, 56.289,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-76.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.250, 67.000,-13.000,  0.000,-1011.000
559.000, 56.438,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-85.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.300, 67.000, -4.000,  1.000,-988.000
560.000, 56.489,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-93.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.300, 67.000, -7.000,  5.000,-1003.000
561.000, 56.612,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-102.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.290, 67.000, -2.000, -5.000,-998.000
562.000, 56.693,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-111.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.250, 67.000,-19.000,  1.000,-992.000
563.000, 56.795,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-120.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.230, 67.000, -7.000,  0.000,-1004.000
564.000, 56.897,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-129.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.190, 68.000, -4.000, -6.000,-998.000
565.000, 56.999,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-138.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.200, 68.000,  7.000, -8.000,-998.000
566.000, 57.101,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-147.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.320, 68.000,-13.000,-10.000,-993.000
567.000, 57.203,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-156.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.260, 68.000, -9.000, -5.000,-986.000
568.000, 57.305,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-165.000,  0.000,  0.000,  0.000, 73.000, 75.000, 74.000, 20.000,100.000,-18.240, 68.000,-11.000, -9.000,-977.000
569.000, 57.407,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-174.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.180, 68.000,  5.000,-15.000,-1005.000
570.000, 57.509,  1.000,  0.000,  0.000,  0.000, 23.000,  0.000,  0.000,176.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.140, 68.000,  8.000,  7.000,-988.000
571.000, 57.613,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,167.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.240, 68.000, 48.000,-34.000,-1006.000
572.000, 57.720,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,162.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.230, 68.000,-20.000, 14.000,-993.000
573.000, 57.826,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,159.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.220, 68.000,  8.000, -9.000,-985.000
574.000, 57.926,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,150.000,  0.000,  0.000,  0.000, 72.000, 75.000, 75.000, 20.000,100.000,-18.340, 69.000,  6.000,-12.000,-995.000
575.000, 58.020,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,140.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.360, 69.000,-10.000, 14.000,-1004.000
576.000, 58.122,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,130.000,  0.000,  0.000,  0.000, 72.000, 75.000, 75.000, 20.000,100.000,-18.290, 69.000,  6.000,-12.000,-1009.000
577.000, 58.225,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,121.000,  0.000,  0.000,  0.000, 72.000, 75.000, 75.000, 20.000,100.000,-18.240, 69.000, 18.000,  7.000,-979.000
578.000, 58.327,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,111.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.240, 69.000, 15.000,  6.000,-984.000
579.000, 58.429,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,101.000,  0.000,  0.000,  0.000, 72.000, 75.000, 75.000, 20.000,100.000,-18.250, 69.000, 11.000,-15.000,-978.000
580.000, 58.531,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 91.000,  0.000,  0.000,  0.000, 72.000, 75.000, 75.000, 20.000,100.000,-18.290, 69.000,  0.000, -3.000,-1005.000
581.000, 58.636,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 82.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.350, 69.000,  1.000,  9.000,-1020.000
582.000, 58.734,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 72.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.300, 69.000,  1.000,  7.000,-996.000
583.000, 58.869,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 63.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.230, 69.000,-18.000, 19.000,-1007.000
584.000, 58.939,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 54.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.280, 70.000,  0.000,  2.000,-993.000
585.000, 59.040,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 44.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.240, 70.000, 14.000,-14.000,-982.000
586.000, 59.142,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 35.000,  0.000,  0.000,  0.000, 72.000, 75.000, 74.000, 20.000,100.000,-18.250, 70.000,  6.000, -6.000,-997.000
587.000, 59.245,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 26.000,  0.000,  0.000,  0.000, 72.000, 75.000, 73.000, 20.000,100.000,-18.240, 70.000,-21.000, -9.000,-1001.000
588.000, 59.349,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 17.000,  0.000,  0.000,  0.000, 72.000, 75.000, 73.000, 20.000,100.000,-18.390, 70.000, -2.000, 11.000,-1001.000
589.000, 59.450,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 73.000, 74.000, 73.000, 20.000,100.000,-18.210, 70.000,-11.000,  2.000,-1009.000
590.000, 59.551,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-10.000,  0.000,  0.000,  0.000, 73.000, 74.000, 73.000, 20.000,100.000,-18.260, 70.000,-19.000,  8.000,-1018.000
591.000, 59.653,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-20.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.320, 70.000,  3.000,-13.000,-995.000
592.000, 59.756,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-29.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.280, 70.000,-18.000, -5.000,-1014.000
593.000, 59.858,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-39.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.240, 71.000,-36.000,  9.000,-1025.000
594.000, 59.959,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-48.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.210, 71.000,  4.000,-21.000,-1007.000
595.000, 60.016,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-58.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.360, 71.000,-13.000,-11.000,-997.000
596.000, 60.121,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-68.000,  0.000,  0.000,  0.000, 73.000, 74.000, 72.000, 20.000,100.000,-18.260, 71.000,-12.000,  7.000,-1015.000
597.000, 60.224,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-78.000,  0.000,  0.000,  0.000, 73.000, 74.000, 73.000, 20.000,100.000,-18.240, 71.000,-17.000, 13.000,-1005.000
598.000, 60.320,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-87.000,  0.000,  0.000,  0.000, 73.000, 74.000, 73.000, 20.000,100.000,-18.240, 71.000,-19.000,  1.000,-994.000
599.000, 60.460,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-97.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.300, 71.000,-14.000,-16.000,-1001.000
600.000, 60.537,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-106.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.300, 71.000, -5.000, -5.000,-987.000
601.000, 60.625,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-116.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.230, 71.000,-12.000,-24.000,-993.000
602.000, 60.727,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-125.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.230, 71.000,  0.000,-20.000,-987.000
603.000, 60.830,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-134.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.280, 72.000, -9.000,-17.000,-994.000
604.000, 60.930,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-143.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.200, 72.000,  4.000, -8.000,-998.000
605.000, 61.033,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-152.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.300, 72.000, -9.000, -4.000,-1002.000
606.000, 61.136,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-161.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.220, 72.000,  4.000, -2.000,-1002.000
607.000, 61.237,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-169.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.220, 72.000, -3.000,-23.000,-987.000
608.000, 61.338,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-178.000,  0.000,  0.000,  0.000, 73.000, 74.000, 74.000, 20.000,100.000,-18.130, 72.000, -1.000,-14.000,-1006.000
609.000, 61.441,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.280, 72.000, 22.000, -8.000,-1009.000
610.000, 61.543,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,164.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.170, 72.000, -8.000, -9.000,-999.000
611.000, 61.644,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,156.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.180, 72.000,  1.000,-19.000,-972.000
612.000, 61.752,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,147.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.180, 72.000, -8.000, -1.000,-1001.000
613.000, 61.848,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,138.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.280, 73.000,-14.000, -5.000,-998.000
614.000, 61.953,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,130.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.280, 73.000,  7.000, -7.000,-996.000
615.000, 62.053,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,121.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.220, 73.000,  1.000,-15.000,-1002.000
616.000, 62.157,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,112.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.230, 73.000,  9.000,-21.000,-989.000
617.000, 62.259,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,103.000,  0.000,  0.000,  0.000, 71.000, 75.000, 74.000, 20.000,100.000,-18.210, 73.000, -3.000,-15.000,-1008.000
618.000, 62.358,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 93.000,  0.000,  0.000,  0.000, 71.000, 75.000, 73.000, 20.000,100.000,-18.300, 73.000, 24.000,-11.000,-1012.000
619.000, 62.461,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 84.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.250, 73.000,  4.000, -5.000,-1022.000
620.000, 62.562,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 75.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.190, 73.000,  6.000, -4.000,-1013.000
621.000, 62.664,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 66.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.220, 73.000,  8.000,  0.000,-1002.000
622.000, 62.766,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 57.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.250, 73.000, 11.000, 13.000,-999.000
623.000, 62.869,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 47.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.190, 74.000, 16.000, -4.000,-985.000
624.000, 62.971,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 38.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.270, 74.000, 11.000,  3.000,-990.000
625.000, 63.073,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.250, 74.000, 10.000,  3.000,-991.000
626.000, 63.175,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 19.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.300, 74.000, 21.000, -7.000,-1006.000
627.000, 63.280,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 10.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.230, 74.000,-10.000, 17.000,-1014.000
628.000, 63.335,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  1.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.220, 74.000,  6.000, -5.000,-995.000
629.000, 63.486,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -7.000,  0.000,  0.000,  0.000, 72.000, 75.000, 72.000, 20.000,100.000,-18.260, 74.000,-20.000,  7.000,-1006.000
